"","State","County","Presence.of.Water.Violation","Population","Deaths","Premature_Death_Rate","Self_Reported_Poor_health","Average.Number.of.Physically.Unhealthy.Days","Average.Number.of.Mentally.Unhealthy.Days","Low_Birthweight_percentage","Percentage_Smokers","Percentage_Adults_with_Obesity","Food.Environment.Index","Percentage_Physically_Inactive","Percentage__With.Access.to.Exercise.Opportunities","Percentage_Excessive.Drinking","Percentage_Driving.Deaths.with.Alcohol.Involvement","Chlamydia.Rate","Teen.Birth.Rate","Percentage_Uninsured","Primary.Care.Physicians.Ratio","Dentist.Ratio","Mental.Health.Provider.Ratio","Preventable.Hospitalization.Rate","Percentage_With.Annual.Mammogram","Percentage_Vaccinated","High.School.Graduation.Rate","Percentage_Some.College","Percentage_Unemployed","Percentage_Children.in.Poverty","Percentage_Single.Parent.Households","Social.Association.Rate","Violent.Crime.Rate","Injury.Death.Rate","Average.Daily.PM2.5","Percentage_.Severe.Housing.Problems","Percentage_.Drive.Alone.to.Work","Percentage_Long.Commute...Drives.Alone","Life.Expectancy","Age.Adjusted.Death.Rate","Child.Mortality.Rate","Infant.Mortality.Rate","Percentage_Frequent.Physical.Distress","Percentage_Frequent.Mental.Distress","Percentage_Adults.with.Diabetes","HIV.Prevalence.Rate","Percentage_Food.Insecure","Percentage_.Limited.Access.to.Healthy.Foods","Drug.Overdose.Mortality.Rate","Motor.Vehicle.Mortality.Rate","Percentage_Insufficient.Sleep","Other.Primary.Care.Provider.Rate","Percentage_Disconnected.Youth","Average.Grade.Performance","Median.Household.Income","Percentage_.Enrolled.in.Free.or.Reduced.Lunch","Homicide.Rate","Suicide.Rate..Age.Adjusted.","Firearm.Fatalities.Rate","Average.Traffic.Volume.per.Meter.of.Major.Roadways","Percentage_Homeowners","Percentage_Housing.Cost.Burden","Percentage_less.than.18.years.of.age","Percentage_.65.and.over","Percentage_.Not.Proficient.in.English","Percentage_Female","Percentage_Rural","standardized_deaths"
"90","Louisiana","Caldwell","Yes",4.801920768,204,11205,22,4.9,5.1,9,23,40,7.5,27,37,19,20,492.5,56,11,3317,4980,766,16387,31,29,90,37,5.7,30,38,12.1,221,108,9.2,14,86,30,73.5,560,66.2031695142982,7.1221216307125,15,16,15,226,16,3,22.0328776529143,37,35,91.8354430379747,11.0378275771963,2.9,40842,56,8.163662170125,21,20,48,74,11,23.1,17.8,2,48.6,100,0
"91","Louisiana","Cameron","Yes",0.436808387,79,7133,17,4.2,4.7,8,19,35,9,33,61,21,17,159.1,21,9,3456,2947.58219178082,857.219178082192,4287,39,34,91,60,3.5,20,21,10.1,252,67,9.1,7,90,43,82,321,66.2031695142982,7.1221216307125,13,14,19,217.902222222222,6,6,22.0328776529143,16.8935218118511,32,91.8354430379747,11.0378275771963,3.3,57299,40,8.163662170125,16.8593408920752,14.642515601938,0,87,4,22.1,16.5,3,50.2,100,0
"92","Louisiana","Catahoula","Yes",8.59193369,197,10576,22,4.8,5,11,23,37,6.6,40,16,18,25,374.7,48,11,9875,4804,4804,7507,38,33,88,37,6.8,37,43,15.2,377,82,9,12,91,25,73.6,552,115,7.1221216307125,15,16,13,348,17,11,22.0328776529143,30,36,91.8354430379747,11.0378275771963,2.9,35812,54,8.163662170125,16.8593408920752,14.642515601938,27,78,10,21.4,17.5,0,47.1,100,0.349164705882353
"93","Louisiana","Claiborne","No",3.652572278,262,9862,28,5.4,5.3,16,26,38,6.1,35,39,17,30,776.5,45,11,2662,3189,1139,9139,41,32,90,37,5.2,41,53,8.1,155,68,9.6,19,87,38,75.9,449,111,7.1221216307125,17,17,21,690,21,7,22.0328776529143,17,38,91.8354430379747,11.0378275771963,2.5,33659,65,8.163662170125,17,15,35,66,18,18.1,19.1,0,43.4,82.4,2.46401694915254
"94","Louisiana","Concordia","Yes",2.147744868,420,12780,26,5.4,5.4,13,25,35,5.3,39,31,16,40,563.8,58,10,3311,2796,188,8325,41,39,83,38,7,39,50,12.6,735,94,9,14,91,19,73,600,115,15,17,17,17,302,22,15,22.0328776529143,28,40,91.8354430379747,11.0378275771963,2.6,35840,65,14,18,23,145,66,11,24,17.3,0,49.3,33.5,1.86241860465116
"95","Louisiana","De Soto","Yes",7.899764844,462,9012,23,5.1,5.2,13,22,38,6.5,33,44,17,28,757.1,38,10,5468,13718,403,6677,42,35,94,46,5.7,25,48,12.1,448,67,9.9,13,85,47,76.1,457,72,7.1221216307125,16,16,17,253,18,9,22.0328776529143,17,36,91.8354430379747,15,2.8,44457,39,6,15,19,51,74,11,24,17.9,0,51.8,77.3,1.77220465116279
"96","Louisiana","East Baton Rouge","No",5.399757709,6265,9984,20,4.5,4.9,12,18,32,6.5,29,98,22,32,909.1,27,9,1075,1316,250,4292,41,48,71,67,4.3,24,46,12.2,583,86,9,18,83,30,76.1,446,93,12,14,15,12,1026,17,11,20,15,35,91.8354430379747,6,2.8,52945,65,19,11,25,402,59,16,22.7,14.2,2,52.2,6.9,34.8163769808174
"97","Louisiana","East Carroll","Yes",3.183391003,149,12206,37,6.6,6,15,32,40,3.5,28,60,14,14,547.3,64,8,2375,7037,201,16851,32,17,98,30,10.3,62,79,8.4,640,83,9.6,22,91,12,72.7,645,141,7.1221216307125,22,21,14,355,33,12,22.0328776529143,19,45,91.8354430379747,69,2.5,27714,81,8.163662170125,16.8593408920752,14.642515601938,42,49,15,24.6,14.8,0,45.8,34.6,0
"98","Louisiana","East Feliciana","Yes",6.974716652,391,10914,21,4.5,4.7,11,21,35,7.3,27,47,18,28,577,30,8,3235,2145,280,4734,35,42,86,35,4.7,24,39,6.2,431,100,9.3,12,87,55,73.5,510,96,7.1221216307125,14,14,17,1057,16,6,22.0328776529143,28,39,91.8354430379747,17,2.6,45174,58,15,8,17,20,82,11,18.3,17.7,0,45.7,100,3.010875
"99","Louisiana","Evangeline","Yes",1.991913426,623,11220,25,5.3,5.4,11,24,39,6.1,36,56,19,42,542.9,53,10,1605,2573,1520,9010,40,48,81,37,5.8,34,43,8.6,191,111,9.3,17,87,30,73.7,555,64,7,17,17,20,255,18,15,23,27,38,91.8354430379747,18,3,34113,64,7,35,30,38,66,15,25,15.3,2,49.2,61.1,0.502029850746269
"100","Louisiana","Franklin","Yes",10.23521307,387,10656,25,5.2,5.3,13,24,38,6.4,37,38,17,36,612,48,12,2894,5039,695,10087,33,24,76,37,7.1,42,50,14.3,120,89,9.3,13,88,28,73.9,539,87,11,16,17,15,265,20,6,22.0328776529143,25,37,91.8354430379747,19,2.5,34446,57,8.163662170125,17,18,34,71,11,25.6,17.9,0,51.6,74.2,0.390807692307692
"101","Louisiana","Grant","Yes",0.805441203,363,8679,22,4.6,4.8,10,23,47,7.3,41,70,20,48,537.2,52,9,11168,7494,1499,5719,40,41,84,36,5.9,24,38,8.5,55,80,9.5,11,78,48,75.5,467,79,7.1221216307125,14,15,21,254,15,7,22.0328776529143,25,35,91.8354430379747,25,2.7,43502,65,8.163662170125,14,14,16,67,10,21.1,15.2,1,44.1,85.6,0
"102","Louisiana","Iberia","Yes",3.934462313,1230,10383,23,4.9,5.1,11,21,41,6.8,29,63,19,38,792.5,43,10,2123,1650,663,4156,41,43,81,41,5.8,39,48,6.1,196,87,9.4,14,84,30,74.7,513,72,8,15,15,13,201,17,8,18,23,37,91.8354430379747,10,3,42909,64,10,13,18,76,67,12,25.8,15,2,51.1,28.1,6.60827272727273
"103","Louisiana","Iberville","Yes",15.20208763,577,10157,22,4.6,4.8,13,21,38,7.1,21,49,18,28,717.6,37,9,3002,2727,376,5025,39,44,86,45,6.2,33,55,7.3,1096,81,9.5,16,84,42,75.5,499,83,9,14,15,15,1020,17,4,18,26,38,91.8354430379747,11.0378275771963,2.7,47917,50,9,9,16,88,74,13,20.6,15.8,0,49.4,59.2,2.36809580838323
"104","Louisiana","Jackson","Yes",4.206957177,271,9036,22,4.9,5.1,12,22,34,6.5,29,23,18,31,593.2,39,10,5282,7951,994,8690,41,39,81,35,4.6,32,48,15.1,144,71,9.5,15,82,37,76.3,461,66.2031695142982,7.1221216307125,15,16,13,158,17,11,22.0328776529143,21,39,91.8354430379747,11.0378275771963,2.6,40828,65,8.163662170125,13,20,47,71,15,21.9,19.9,1,48.7,65.5,1.18850746268657
"105","Louisiana","Jefferson","No",15.51803354,6426,8901,20,4.5,4.6,10,19,33,7.9,27,98,20,31,684,31,12,1100,1196,387,4906,41,42,72,59,4.4,26,43,7.6,434,91,8,18,82,32,77.3,415,59,7,14,14,14,504,13,5,37,10,37,91.8354430379747,8,2.8,50871,54,13,14,19,552,61,16,22,17.1,5,51.6,1.1,25.9053441894893
"106","Louisiana","Jefferson Davis","No",2.160994057,559,10886,20,4.6,5.1,10,21,41,7.8,33,45,19,24,546.4,41,10,2248,4512,518,7143,41,44,93,46,4.7,24,38,8.6,346,90,9,16,84,42,73.9,530,46,7,14,16,12,239,14,3,21,22,33,91.8354430379747,11,2.9,44492,45,12,13,22,73,72,10,25.7,16.3,0,51,50.7,2.7765
"107","Louisiana","Lafayette","Yes",2.115864401,2728,7234,17,4.4,4.8,9,18,31,7.5,26,86,20,35,586.8,28,10,944,1508,282,5036,47,47,77,62,4.5,20,39,7.4,506,65,9.4,14,84,26,78.5,353,54,6,13,14,10,372,14,7,17,12,36,91.8354430379747,9,2.9,57821,45,7,14,18,246,65,14,23.6,13.2,2,51.3,8.3,10.3976417322835
"108","Louisiana","Lafourche","No",7.259657483,1387,8413,18,4.4,4.6,9,19,40,7.7,32,60,21,33,501.9,29,12,2140,2230,625,5668,42,44,94,45,4.7,23,36,5.1,279,88,9.3,12,81,40,77.3,414,61,7,13,14,13,187,12,9,18,22,31,91.8354430379747,10,3,52651,62,7,20,19,37,76,10,23.2,15.5,1,51,24.2,8.12710518934081
"109","Louisiana","Lincoln","Yes",2.259481375,518,7495,23,5,5.1,11,21,36,5.2,31,47,19,24,1059.8,18,10,1540,2622,250,5887,44,44,96,64,5.2,30,44,13.2,402,52,9.6,19,82,21,77.8,393,47,5,16,17,10,224,21,18,22.0328776529143,14,37,91.8354430379747,7,2.9,36525,37,5,14,13,102,52,17,20,13.6,1,51.4,40.7,4.8683738317757
"110","Louisiana","Livingston","No",2.034595362,1925,9132,18,4.3,4.7,8,22,37,8.5,31,78,21,31,404.4,32,9,5316,3246,918,5285,39,46,87,56,4.1,15,31,6.9,355,99,9.7,11,87,61,76.5,427,65,8,13,14,10,192,9,5,38,21,36,91.8354430379747,10,3.2,63088,21,6,18,19,71,81,7,25.6,13.2,1,50.7,41.1,11.7959572953737
"111","Louisiana","Madison","Yes",1.133193863,226,12805,31,5.9,5.7,16,28,41,5.3,39,85,15,23,1148.8,65,9,2829,5581,159,7282,41,13,40,34,8.3,56,66,5.3,585,82,9.6,18,84,16,72.4,620,128,7.1221216307125,19,19,19,381,26,5,22.0328776529143,26,42,91.8354430379747,28,2.4,28452,88,20,16.8593408920752,28,64,56,14,23.7,14.4,0,50.4,22.4,0
"112","Louisiana","Morehouse","Yes",2.500769468,590,13712,28,5.6,5.4,14,23,43,5.3,33,74,16,45,1064.7,56,9,2849,2540,282,8642,36,36,69,42,8.2,41,48,16,571,101,9.8,15,90,41,71.9,634,140,10,17,17,14,304,22,15,21,25,40,91.8354430379747,29,2.2,34023,91,16,8,21,70,67,14,24.2,18.8,0,51.9,50,1.99938461538462
"113","Louisiana","Natchitoches","Yes",2.566537484,638,11468,26,5.3,5.4,12,24,36,5.3,28,69,18,21,914.9,27,10,1774,3514,245,6439,40,42,80,56,5.8,33,51,12.6,638,76,9.6,18,84,24,74.7,515,112,14,17,18,16,352,22,14,22.0328776529143,15,38,91.8354430379747,8,2.6,36298,59,12,14,23,72,45,20,23.4,16.6,0,51.9,50.1,3.50667
"114","Louisiana","Orleans","Yes",17.17704184,5831,10078,21,4.5,4.9,12,23,30,5.8,24,94,23,31,1192,27,10,1054,1401,185,5209,39,37,73,70,5,34,61,9.9,1025,112,9,26,68,29,76.9,446,76,7,14,16,11,1432,22,9,39,14,41,91.8354430379747,9,2.7,38855,64,37,12,39,752,47,26,20,14.8,2,52.7,0.6,27.3621036904228
"115","Louisiana","Ouachita","Yes",5.394842223,2476,10098,23,5.1,5,12,21,40,6,31,78,18,27,1066.2,40,8,1199,1593,203,6507,42,43,83,55,5.2,30,48,12.4,1378,84,9.5,16,85,22,74.9,492,81,8,16,16,14,463,19,14,18,15,40,91.8354430379747,13,2.9,44371,60,12,13,18,191,59,14,24.9,14.8,0,52.1,24.2,4.63405581947743
"116","Louisiana","Plaquemines","Yes",8.129037779,295,7542,19,4.5,4.8,9,20,38,7.1,27,45,20,64,462.6,20,12,5837,3902,807,4466,38,33,91,60,4.6,20,39,7.3,148,70,8.9,14,83,35,78.2,388,53,7.1221216307125,14,14,17,196,14,12,24,13,36,91.8354430379747,11.0378275771963,3.4,58643,60,8.163662170125,14,9,334,67,14,25.9,13.4,2,49.6,19.5,2.09126842105263
"117","Louisiana","Pointe Coupee","Yes",6.137738063,400,10915,20,4.5,4.9,11,20,31,7.3,26,34,18,53,642.2,39,10,3181,3134,914,4175,36,33,70,42,5.4,28,51,5.4,513,105,9.3,13,81,49,75.7,484,76,11,14,15,11,290,15,6,18,36,35,91.8354430379747,14,2.5,46603,55,10,21,23,21,76,13,21.8,20.6,1,51.9,57.8,2.76975
"118","Louisiana","Rapides","Yes",2.812704301,2310,10883,22,4.6,5.3,11,22,40,6.2,31,80,17,29,796.1,41,10,1230,1865,202,5244,44,44,78,52,5.3,25,45,12.8,1014,91,9.3,16,83,19,74.4,521,60,6,14,16,15,461,17,16,25,20,37,91.8354430379747,11,2.7,48116,72,12,19,22,160,61,14,24.7,16.4,1,51.6,39.5,4.62188648648649
"119","Louisiana","Red River","Yes",4.177303319,181,12992,22,4.8,5.1,10,22,31,6.8,34,53,17,41,1030.9,49,9,4268,4239,1211,11679,34,32,84,43,4.4,33,48,8.2,508,79,9.4,12,84,38,72.8,573,123,7.1221216307125,15,16,16,196,16,9,22.0328776529143,35,37,91.8354430379747,11.0378275771963,2.1,36865,77,8.163662170125,16.8593408920752,14.642515601938,36,75,12,23.4,19.1,1,51.9,100,1.43633333333333
"120","Louisiana","Richland","Yes",5.030770734,372,10287,25,5.3,5.4,13,23,36,6.5,34,44,17,13,872.1,41,10,1458,2244,215,9629,40,24,78,39,6.2,37,56,10.8,485,77,9.6,9,88,29,74.8,509,81,11,17,17,19,283,20,6,22.0328776529143,24,38,91.8354430379747,16,2.4,35103,67,8.163662170125,11,14,40,65,11,23.3,17.6,0,51.2,66,0.198776699029126
"121","Louisiana","Sabine","Yes",0.788774494,426,9348,20,4.8,4.9,10,21,46,7.1,37,26,19,23,487.1,40,13,8006,8011,751,7964,33,38,93,44,5.2,30,39,13.3,112,97,9.4,10,80,38,76.4,462,83,7.1221216307125,15,15,11,75,14,12,22.0328776529143,32,35,91.8354430379747,15,2.7,36423,64,7,20,23,31,68,11,23.6,20.7,0,50.6,88.2,1.26778947368421
"122","Louisiana","St. Bernard","No",11.24874163,762,11365,23,4.9,5,10,23,43,6.4,33,57,20,16,590.9,33,10,4620,3594,261,6139,30,33,91,54,5,30,42,4.5,239,99,9,16,87,48,74.9,542,48,7,15,16,13,481,14,19,48,19,38,91.8354430379747,14,2.9,43983,70,10,16,18,271,68,16,26.6,11.4,2,51,4.3,1.7779766536965
"123","Louisiana","St. Charles","No",11.28518322,640,7419,19,4,4.5,10,19,37,7,25,81,21,32,561.1,22,7,2931,2203,734,4636,44,40,82,64,4.4,22,41,8.5,333,67,9,13,88,46,77.8,357,46,6,12,13,11,282,11,18,20,12,35,91.8354430379747,13,3.2,67585,52,7,13,13,114,80,11,24.4,13.6,1,50.9,11.5,3.81030588235294
"124","Louisiana","St. Helena","No",3.361828835,211,12394,27,5.3,5.4,11,24,32,6.6,31,19,16,41,723.7,44,10,5182,10262,1140,9295,31,35,74,37,6.6,35,57,9.6,340,130,8.8,12,81,55,74.1,554,111,7.1221216307125,17,17,11,228,20,3,39,44,40,91.8354430379747,11.0378275771963,2.1,38699,88,13,16.8593408920752,21,11,83,13,21.1,19.9,0,51.8,100,0.297457142857143
"125","Louisiana","St. James","Yes",12.03352531,338,9974,20,4.3,4.6,12,19,38,6.7,35,32,19,37,790.9,26,7,4273,3506,1753,4644,41,38,85,54,6.2,25,52,6.6,580,76,9.5,12,83,43,76.1,449,81,14,13,14,9,408,17,10,22.0328776529143,32,38,91.8354430379747,11.0378275771963,3.1,53903,58,11,9,16,5,77,11,22.6,17.2,0,51.7,27.7,1.6620233463035
"126","Louisiana","St. John the Baptist","Yes",18.43668002,692,10642,22,4.5,4.7,12,21,43,6.4,32,82,18,32,732,27,9,3620,2699,345,4415,38,35,81,50,5.7,29,50,4.6,145,89,9.2,15,88,51,74.6,470,76,7,14,14,10,480,17,13,28,21,40,91.8354430379747,11.0378275771963,2.7,50830,67,25,9,24,84,76,14,24.6,14.2,1,51.2,13.4,4.17645692883895
"127","Louisiana","St. Landry","Yes",2.576423924,1612,12667,25,5.1,5.6,11,24,34,6.2,32,52,18,35,601.2,51,10,1440,3311,465,6129,44,45,69,40,6.2,47,47,7.9,674,96,9.5,16,85,38,72.9,584,97,8,16,17,14,408,20,9,14,25,38,91.8354430379747,15,2.7,36624,51,10,22,24,119,70,13,26.9,16.1,1,51.7,48.2,19.4067441860465
"128","Louisiana","St. Martin","Yes",4.83702932,891,9841,20,4.6,4.8,10,22,37,7.8,33,60,20,39,635,39,10,6019,5958,2553,4054,48,40,84,48,5.2,28,38,3.3,263,84,9.6,11,82,40,75.8,475,85,9,14,15,15,242,15,2,10,22,38,91.8354430379747,10,2.9,46229,69,13,19,22,73,78,8,24.2,15,1,50.8,49.6,4.34150769230769
"129","Louisiana","St. Mary","Yes",4.832411953,895,9744,24,4.9,5,10,22,38,6.2,37,89,18,22,704.3,42,11,1961,2489,803,5469,38,42,88,34,6.6,29,44,8.2,517,86,9,14,85,20,75.4,495,56,6,15,15,16,196,17,15,22,20,37,91.8354430379747,13,3.2,39764,61,9,14,17,140,61,13,23.8,16.6,2,50.7,13,5.380336
"130","Louisiana","St. Tammany","Yes",5.80341382,3109,6977,16,4.1,4.7,9,18,30,8.4,22,81,21,28,388.2,18,9,1232,1284,420,5753,44,45,83,69,4.2,17,31,7.6,165,84,9.3,13,83,46,78.6,332,49,5,12,14,11,208,9,7,32,14,36,91.8354430379747,6,3.3,67054,42,5,17,15,144,79,12,24,16.9,2,51.5,23.2,23.4344825700615
"131","Louisiana","Tangipahoa","Yes",5.133942255,2222,10665,22,4.6,5,11,22,39,6.7,34,68,20,38,821.2,40,10,2880,2267,471,7883,38,39,71,52,5.5,24,45,8.5,870,98,8.9,18,79,44,74.6,506,77,8,14,16,10,367,16,11,30,25,39,91.8354430379747,9,2.6,47128,47,10,16,18,111,68,16,24.5,14.4,1,51.6,40.9,5.45389850746269
"132","Louisiana","Tensas","Yes",1.285897985,102,12381,35,6.4,6.2,9,28,31,4.4,33,15,12,33,606.7,50,11,2775.74657534247,1487,892,5893,29,26,84,26,7.7,48,58,6.5,151,86,9.2,13,89,28,75.1,578,66.2031695142982,7.1221216307125,21,21,19,217.902222222222,26,17,22.0328776529143,48,42,91.8354430379747,11.0378275771963,2.3,28962,92,8.163662170125,16.8593408920752,14.642515601938,7,66,15,22.9,24.4,0,51.6,100,0
"133","Louisiana","Terrebonne","Yes",4.689706627,1737,9721,21,4.6,5.1,9,22,42,7,31,81,20,47,783.3,38,12,2437,1983,453,5609,40,44,82,46,5,23,40,5.4,404,92,8.7,13,82,26,75.6,467,63,7,14,16,11,230,14,12,32,18,38,91.8354430379747,8,2.9,51665,54,9,14,16,172,71,11,25.3,14.4,2,50.8,20.6,8.31608522727273
"134","Louisiana","Union","Yes",7.519466073,439,10166,21,4.6,5,11,19,38,7.2,32,40,17,25,598.1,39,10,11286,11165,1015,8385,41,40,65,36,5.7,30,37,12.4,271,67,9.8,12,85,57,75.5,498,60,7.1221216307125,14,15,16,163,15,9,22.0328776529143,29,36,91.8354430379747,25,2.7,43584,58,8.163662170125,16.8593408920752,11,32,82,5,21.9,20.6,1,50.5,82.9,1.32988165680473
"135","Louisiana","Vermilion","No",0.684851421,850,8480,21,4.7,5.1,10,20,39,8.1,34,60,20,40,389.1,39,11,3165,3739,2493,5217,41,40,94,45,5.3,25,34,5.2,387,73,9.4,14,81,40,76.8,419,59,6,14,15,10,171,13,2,14,18,36,91.8354430379747,10,3.1,48263,40,7,18,16,66,78,8,25.5,15.2,2,51.6,54.6,2.92034146341463
"136","Louisiana","Vernon","No",0.35289274,716,9195,20,4.6,4.9,8,20,35,6.2,32,66,22,50,729.4,56,8,3170,1810,611,8537,27,39,91,59,6.6,24,30,8.5,292,77,9.5,11,85,21,74.9,505,71,8,14,15,13,147,14,21,14,23,37,91.8354430379747,11,3.2,47664,61,7,22,19,54,53,12,24.8,12.2,1,46.7,49.9,5.66744444444444
"137","Louisiana","Washington","Yes",7.361646254,1078,13484,26,5.2,5.3,12,23,43,7,37,39,16,35,757,41,10,2120,3882,656,7237,39,41,82,40,5.7,37,53,8.1,678,121,9.1,16,81,43,72.5,643,87,11,16,17,23,476,18,5,67,28,38,91.8354430379747,13,2.6,36850,72,8,11,15,39,69,13,24.1,17.9,2,50.6,66.7,3.53181871345029
"138","Louisiana","Webster","Yes",2.523277232,813,11660,23,5.1,5.4,12,23,33,5.9,31,51,16,30,901.5,46,9,1641,4311,422,6702,39,40,77,49,6.1,35,41,12.4,368,80,9.9,16,89,38,73.6,559,89,8,16,17,14,220,19,15,22.0328776529143,21,39,91.8354430379747,11,2.5,35070,44,4,19,19,57,67,15,22.6,19.8,0,51.4,53,1.58524
"139","Louisiana","West Baton Rouge","No",4.75638051,369,8587,20,4.4,4.7,11,20,38,7.4,21,74,20,43,578.7,31,7,6566,6607,2202,5919,40,49,74,57,4.4,20,48,4.6,351,87,9,14,88,34,78.1,426,75,8,13,14,9,507,15,6,15,24,40,91.8354430379747,11.0378275771963,3.1,58205,67,8,19,19,218,72,11,24.4,13.6,0,50.6,30.5,6.09707317073171
"140","Louisiana","West Carroll","Yes",0.447227191,200,10912,21,4.8,5,11,21,47,7.3,29,33,19,25,500.9,45,11,3660,3661,1830,15450,37,25,93,36,9.2,34,35,18.2,402,104,9.6,5,85,29,74.3,516,66.2031695142982,7.1221216307125,15,16,25,150,17,3,22.0328776529143,34,36,91.8354430379747,23,2.7,39332,92,8.163662170125,16.8593408920752,14.642515601938,32,75,6,23.1,19,0,49.1,100,0
"141","Louisiana","West Feliciana","No",11.96592313,285,8675,21,4.5,4.5,9,22,22,6.3,14,15,20,29,227.6,27,7,1398,2209,814,3945,34,46,91,46,4,19,43,5.2,261,88,9,13,90,47,77.9,480,66.2031695142982,7.1221216307125,14,14,8,1088,14,20,22.0328776529143,15,39,91.8354430379747,11.0378275771963,3.1,60296,50,8.163662170125,19,13,37,71,11,16.2,15,0,34.6,100,0.501423913043478
"142","Louisiana","Winn","Yes",3.587691459,291,11545,24,5.1,5.2,11,23,37,6,27,80,17,30,754.7,42,9,1789,2827,3534,11250,32,42,85,37,6.3,29,41,10.5,485,83,9.4,10,87,32,74.1,552,106,7.1221216307125,16,16,22,251,19,13,22.0328776529143,21,38,91.8354430379747,17,2.6,40133,75,8.163662170125,15,17,44,68,10,21,18.6,0,46.4,64.9,0.557461538461538
"143","Rhode Island","Bristol","No",3.496933,428,3983,11,3.1,3.9,6,12,23,7.9,20,96,21,29,163.6,4,3,489,2560,486,3495,58,54,93,83,3.5,7,23,10,70,78,6.8,17,80,41,81.7,225,66.2031695142982,7.1221216307125,9,12,8,75,10,12,23,4,31,91.8354430379747,11.0378275771963,3.6,80231,18,8.163662170125,14,14.642515601938,268,70,17,18.7,19.7,1,51.7,1.1,0
"144","Rhode Island","Kent","Yes",5.242248,2042,6419,14,3.9,4.9,7,14,30,8.4,24,94,18,39,271.7,12,4,1161,1321,315,4344,52,50,92,72,3.7,10,26,9.6,112,84,6.6,17,86,36,79.4,320,36,4,11,14,10,89,10,5,33,8,35,91.8354430379747,4,2.89247152815038,69089,30,1,12,4,334,70,14,18.7,18.9,1,51.7,8,8.77486146682189
"145","Rhode Island","Newport","Yes",2.190791,906,5415,12,3.5,3.8,7,13,25,8.3,20,89,22,13,330.7,8,4,1210,1019,308,4047,55,50,91,78,3.5,11,31,12.1,164,70,6.5,17,76,31,81.4,271,33,7.1221216307125,10,12,8,138,11,5,30,7,31,91.8354430379747,11.0378275771963,3.4,77760,32,2,11,4,271,62,15,16.9,22.2,1,50.6,12.1,1.82582417582418
"146","Rhode Island","Providence","Yes",13.669895,6839,6313,17,4.1,4.3,8,14,29,8.1,27,96,19,33,608,20,7,1053,1652,209,4743,48,47,82,61,4.4,23,42,9.4,312,80,7.5,20,78,30,79.4,321,48,7,12,14,10,323,13,3,33,6,38,91.8354430379747,7,3,56141,59,3,10,4,760,53,17,20.5,15.3,7,51.3,5.5,25.0184789024671
"147","District of Columbia","Washington","Yes",8.865152,1314,5250,12,3.3,3.9,6,12,24,8.1,19,92,21,55,374.2,5,4,1097,1682,324,3702,53,49,93,76,3.6,10,25,11.6,75,71,6.4,15,84,40,81.3,259,35,4,10,12,8,47,10,9,20,8,33,91.8354430379747,2,3.6,86715,22,8.163662170125,10,4,143,75,14,16.5,20.7,1,51.6,30.8,36.9988004382532
